left,center,right,bot,speechStart,speechEnd,time,comments,question difficulty,duration
1,0,0,0,0,0,220371,,,0
1,0,0,0,0,0,220375,,,0
1,0,0,0,0,0,220378,,,0
1,0,0,0,0,0,220381,,,0
1,0,0,0,0,0,220385,,,0
1,0,0,0,0,0,220388,,,0
1,0,0,0,0,0,220391,,,0
1,0,0,0,0,0,220395,,,0
1,0,0,0,0,0,220398,,,0
1,0,0,0,0,0,220401,,,0
1,0,0,0,0,0,220405,,,0
1,0,0,0,0,0,220408,,,0
1,0,0,0,0,0,220411,,,0
1,0,0,0,0,0,220415,,,0
1,0,0,0,0,0,220418,,,0
1,0,0,0,0,0,220421,,,0
1,0,0,0,0,0,220425,,,0
1,0,0,0,0,0,220428,,,0
1,0,0,0,0,0,220431,,,0
1,0,0,0,0,0,220435,,,0
1,0,0,0,0,0,220438,,,0
1,0,0,0,0,0,220441,,,0
1,0,0,0,0,0,220445,,,0
1,0,0,0,0,0,220448,,,0
1,0,0,0,0,0,220451,,,0
1,0,0,0,0,0,220455,,,0
1,0,0,0,0,0,220458,,,0
1,0,0,0,0,0,220461,,,0
1,0,0,0,0,0,220465,,,0
1,0,0,0,0,0,220468,,,0
1,0,0,0,0,0,220471,,,0
1,0,0,0,0,0,220475,,,0
1,0,0,0,0,0,220478,,,0
1,0,0,0,0,0,220481,,,0
1,0,0,0,0,0,220485,,,0
1,0,0,0,0,0,220488,,,0
1,0,0,0,0,0,220491,,,0
1,0,0,0,0,0,220495,,,0
1,0,0,0,0,0,220498,,,0
1,0,0,0,0,0,220501,,,0
1,0,0,0,0,0,220505,,,0
1,0,0,0,0,0,220508,,,0
1,0,0,0,0,0,220511,,,0
1,0,0,0,0,0,220515,,,0
1,0,0,0,0,0,220518,,,0
1,0,0,0,0,0,220521,,,0
1,0,0,0,0,0,220525,,,0
1,0,0,0,0,0,220528,,,0
1,0,0,0,0,0,220531,,,0
1,0,0,0,0,0,220535,,,0
1,0,0,0,0,0,220538,,,0
1,0,0,0,0,0,220541,,,0
1,0,0,0,0,0,220545,,,0
1,0,0,0,0,0,220548,,,0
1,0,0,0,0,0,220551,,,0
1,0,0,0,0,0,220555,,,0
1,0,0,0,0,0,220558,,,0
1,0,0,0,0,0,220561,,,0
1,0,0,0,0,0,220565,,,0
1,0,0,0,0,0,220568,,,0
1,0,0,0,0,0,220571,,,0
1,0,0,0,0,0,220575,,,0
1,0,0,0,0,0,220578,,,0
1,0,0,0,0,0,220581,,,0
1,0,0,0,0,0,220585,,,0
1,0,0,0,0,0,220588,,,0
1,0,0,0,0,0,220591,,,0
1,0,0,0,0,0,220595,,,0
1,0,0,0,0,0,220598,,,0
1,0,0,0,0,0,220601,,,0
1,0,0,0,0,0,220605,,,0
1,0,0,0,0,0,220608,,,0
1,0,0,0,0,0,220611,,,0
1,0,0,0,0,0,220615,,,0
1,0,0,0,0,0,220618,,,0
1,0,0,0,0,0,220621,,,0
1,0,0,0,0,0,220625,,,0
1,0,0,0,0,0,220628,,,0
1,0,0,0,0,0,220631,,,0
1,0,0,0,0,0,220635,,,0
1,0,0,0,0,0,220638,,,0
1,0,0,0,0,0,220641,,,0
1,0,0,0,0,0,220645,,,0
1,0,0,0,0,0,220648,,,0
1,0,0,0,0,0,220651,,,0
1,0,0,0,0,0,220655,,,0
1,0,0,0,0,0,220658,,,0
1,0,0,0,0,0,220661,,,0
1,0,0,0,0,0,220665,,,0
1,0,0,0,0,0,220668,,,0
1,0,0,0,0,0,220671,,,0
1,0,0,0,0,0,220675,,,0
1,0,0,0,0,0,220678,,,0
1,0,0,0,0,0,220681,,,0
1,0,0,0,0,0,220685,,,0
1,0,0,0,0,0,220688,,,0
1,0,0,0,0,0,220691,,,0
1,0,0,0,0,0,220695,,,0
1,0,0,0,0,0,220698,,,0
1,0,0,0,0,0,220701,,,0
1,0,0,0,0,0,220705,,,0
1,0,0,0,0,0,220708,,,0
1,0,0,0,0,0,220711,,,0
1,0,0,0,0,0,220715,,,0
1,0,0,0,0,0,220718,,,0
1,0,0,0,0,0,220721,,,0
1,0,0,0,0,0,220725,,,0
1,0,0,0,0,0,220728,,,0
1,0,0,0,0,0,220731,,,0
1,0,0,0,0,0,220735,,,0
1,0,0,0,0,0,220738,,,0
1,0,0,0,0,0,220741,,,0
1,0,0,0,0,0,220745,,,0
1,0,0,0,0,0,220748,,,0
1,0,0,0,0,0,220751,,,0
1,0,0,0,0,0,220755,,,0
1,0,0,0,0,0,220758,,,0
1,0,0,0,0,0,220761,,,0
1,0,0,0,0,0,220765,,,0
1,0,0,0,0,0,220768,,,0
1,0,0,0,0,0,220771,,,0
1,0,0,0,0,0,220775,,,0
1,0,0,0,0,0,220778,,,0
1,0,0,0,0,0,220781,,,0
1,0,0,0,0,0,220785,,,0
1,0,0,0,0,0,220788,,,0
1,0,0,0,0,0,220791,,,0
1,0,0,0,0,0,220795,,,0
1,0,0,0,0,0,220798,,,0
1,0,0,0,0,0,220801,,,0
1,0,0,0,0,0,220805,,,0
1,0,0,0,0,0,220808,,,0
1,0,0,0,0,0,220811,,,0
1,0,0,0,0,0,220815,,,0
1,0,0,0,0,0,220818,,,0
1,0,0,0,0,0,220821,,,0
1,0,0,0,0,0,220825,,,0
1,0,0,0,0,0,220828,,,0
1,0,0,0,0,0,220831,,,0
1,0,0,0,0,0,220835,,,0
1,0,0,0,0,0,220838,,,0
1,0,0,0,0,0,220841,,,0
1,0,0,0,0,0,220845,,,0
1,0,0,0,0,0,220848,,,0
1,0,0,0,0,0,220851,,,0
1,0,0,0,0,0,220855,,,0
1,0,0,0,0,0,220858,,,0
1,0,0,0,0,0,220861,,,0
1,0,0,0,0,0,220865,,,0
1,0,0,0,0,0,220868,,,0
1,0,0,0,0,0,220871,,,0
1,0,0,0,0,0,220875,,,0
1,0,0,0,0,0,220878,,,0
1,0,0,0,0,0,220881,,,0
1,0,0,0,0,0,220885,,,0
1,0,0,0,0,0,220888,,,0
1,0,0,0,0,0,220891,,,0
1,0,0,0,0,0,220895,,,0
1,0,0,0,0,0,220898,,,0
1,0,0,0,0,0,220901,,,0
1,0,0,0,0,0,220905,,,0
1,0,0,0,0,0,220908,,,0
1,0,0,0,0,0,220911,,,0
1,0,0,0,0,0,220915,,,0
1,0,0,0,0,0,220918,,,0
1,0,0,0,0,0,220921,,,0
1,0,0,0,0,0,220925,,,0
1,0,0,0,0,0,220928,,,0
1,0,0,0,0,0,220931,,,0
1,0,0,0,0,0,220935,,,0
1,0,0,0,0,0,220938,,,0
1,0,0,0,0,0,220941,,,0
1,0,0,0,0,0,220945,,,0
1,0,0,0,0,0,220948,,,0
1,0,0,0,0,0,220951,,,0
1,0,0,0,0,0,220955,,,0
1,0,0,0,0,0,220958,,,0
1,0,0,0,0,0,220961,,,0
1,0,0,0,0,0,220965,,,0
1,0,0,0,0,0,220968,,,0
1,0,0,0,0,0,220971,,,0
1,0,0,0,0,0,220975,,,0
1,0,0,0,0,0,220978,,,0
1,0,0,0,0,0,220981,,,0
1,0,0,0,0,0,220985,,,0
1,0,0,0,0,0,220988,,,0
1,0,0,0,0,0,220991,,,0
1,0,0,0,0,0,220995,,,0
1,0,0,0,0,0,220998,,,0
1,0,0,0,0,0,221001,,,0
1,0,0,0,0,0,221005,,,0
1,0,0,0,0,0,221008,,,0
1,0,0,0,0,0,221011,,,0
1,0,0,0,0,0,221015,,,0
1,0,0,0,0,0,221018,,,0
1,0,0,0,0,0,221021,,,0
1,0,0,0,0,0,221025,,,0
1,0,0,0,0,0,221028,,,0
1,0,0,0,0,0,221031,,,0
1,0,0,0,0,0,221035,,,0
1,0,0,0,0,0,221038,,,0
1,0,0,0,0,0,221041,,,0
1,0,0,0,0,0,221045,,,0
1,0,0,0,0,0,221048,,,0
1,0,0,0,0,0,221051,,,0
1,0,0,0,0,0,221055,,,0
1,0,0,0,0,0,221058,,,0
1,0,0,0,0,0,221061,,,0
1,0,0,0,0,0,221065,,,0
1,0,0,0,0,0,221068,,,0
1,0,0,0,0,0,221071,,,0
1,0,0,0,0,0,221075,,,0
1,0,0,0,0,0,221078,,,0
1,0,0,0,0,0,221081,,,0
1,0,0,0,0,0,221085,,,0
1,0,0,0,0,0,221088,,,0
1,0,0,0,0,0,221091,,,0
1,0,0,0,0,0,221095,,,0
1,0,0,0,0,0,221098,,,0
1,0,0,0,0,0,221101,,,0
1,0,0,0,0,0,221105,,,0
1,0,0,0,0,0,221108,,,0
1,0,0,0,0,0,221111,,,0
1,0,0,0,0,0,221115,,,0
1,0,0,0,0,0,221118,,,0
1,0,0,0,0,0,221121,,,0
1,0,0,0,0,0,221125,,,0
1,0,0,0,0,0,221128,,,0
1,0,0,0,0,0,221131,,,0
1,0,0,0,0,0,221135,,,0
1,0,0,0,0,0,221138,,,0
1,0,0,0,0,0,221141,,,0
1,0,0,0,0,0,221145,,,0
1,0,0,0,0,0,221148,,,0
1,0,0,0,0,0,221151,,,0
1,0,0,0,0,0,221155,,,0
1,0,0,0,0,0,221158,,,0
1,0,0,0,0,0,221161,,,0
1,0,0,0,0,0,221165,,,0
1,0,0,0,0,0,221168,,,0
1,0,0,0,0,0,221171,,,0
1,0,0,0,0,0,221175,,,0
1,0,0,0,0,0,221178,,,0
1,0,0,0,0,0,221181,,,0
1,0,0,0,0,0,221185,,,0
1,0,0,0,0,0,221188,,,0
1,0,0,0,0,0,221191,,,0
1,0,0,0,0,0,221195,,,0
1,0,0,0,0,0,221198,,,0
1,0,0,0,0,0,221201,,,0
1,0,0,0,0,0,221205,,,0
1,0,0,0,0,0,221208,,,0
1,0,0,0,0,0,221211,,,0
1,0,0,0,0,0,221215,,,0
1,0,0,0,0,0,221218,,,0
1,0,0,0,0,0,221221,,,0
1,0,0,0,0,0,221225,,,0
1,0,0,0,0,0,221228,,,0
1,0,0,0,0,0,221231,,,0
1,0,0,0,0,0,221235,,,0
1,0,0,0,0,0,221238,,,0
1,0,0,0,0,0,221241,,,0
1,0,0,0,0,0,221245,,,0
1,0,0,0,0,0,221248,,,0
1,0,0,0,0,0,221251,,,0
1,0,0,0,0,0,221255,,,0
1,0,0,0,0,0,221258,,,0
1,0,0,0,0,0,221261,,,0
1,0,0,0,0,0,221265,,,0
1,0,0,0,0,0,221268,,,0
1,0,0,0,0,0,221271,,,0
1,0,0,0,0,0,221275,,,0
1,0,0,0,0,0,221278,,,0
1,0,0,0,0,0,221281,,,0
1,0,0,0,0,0,221285,,,0
1,0,0,0,0,0,221288,,,0
1,0,0,0,0,0,221291,,,0
1,0,0,0,0,0,221295,,,0
1,0,0,0,0,0,221298,,,0
1,0,0,0,0,0,221301,,,0
1,0,0,0,0,0,221305,,,0
1,0,0,0,0,0,221308,,,0
1,0,0,0,0,0,221311,,,0
1,0,0,0,0,0,221315,,,0
1,0,0,0,0,0,221318,,,0
1,0,0,0,0,0,221321,,,0
1,0,0,0,0,0,221325,,,0
1,0,0,0,0,0,221328,,,0
1,0,0,0,0,0,221331,,,0
1,0,0,0,0,0,221335,,,0
1,0,0,0,0,0,221338,,,0
1,0,0,0,0,0,221341,,,0
1,0,0,0,0,0,221345,,,0
1,0,0,0,0,0,221348,,,0
1,0,0,0,0,0,221351,,,0
1,0,0,0,0,0,221355,,,0
1,0,0,0,0,0,221358,,,0
1,0,0,0,0,0,221361,,,0
1,0,0,0,0,0,221365,,,0
1,0,0,0,0,0,221368,,,0
1,0,0,0,0,0,221371,,,0
1,0,0,0,0,0,221375,,,0
1,0,0,0,0,0,221378,,,0
1,0,0,0,0,0,221381,,,0
1,0,0,0,0,0,221385,,,0
1,0,0,0,0,0,221388,,,0
1,0,0,0,0,0,221391,,,0
1,0,0,0,0,0,221395,,,0
1,0,0,0,0,0,221398,,,0
1,0,0,0,0,0,221401,,,0
1,0,0,0,0,0,221405,,,0
1,0,0,0,0,0,221408,,,0
1,0,0,0,0,0,221411,,,0
1,0,0,0,0,0,221415,,,0
1,0,0,0,0,0,221418,,,0
1,0,0,0,0,0,221421,,,0
1,0,0,0,0,0,221425,,,0
1,0,0,0,0,0,221428,,,0
1,0,0,0,0,0,221431,,,0
1,0,0,0,0,0,221435,,,0
1,0,0,0,0,0,221438,,,0
1,0,0,0,0,0,221441,,,0
1,0,0,0,0,0,221445,,,0
1,0,0,0,0,0,221448,,,0
1,0,0,0,0,0,221451,,,0
1,0,0,0,0,0,221455,,,0
1,0,0,0,0,0,221458,,,0
1,0,0,0,0,0,221461,,,0
1,0,0,0,0,0,221465,,,0
1,0,0,0,0,0,221468,,,0
1,0,0,0,0,0,221471,,,0
1,0,0,0,0,0,221475,,,0
1,0,0,0,0,0,221478,,,0
1,0,0,0,0,0,221481,,,0
1,0,0,0,0,0,221485,,,0
1,0,0,0,0,0,221488,,,0
1,0,0,0,0,0,221491,,,0
1,0,0,0,0,0,221495,,,0
1,0,0,0,0,0,221498,,,0
1,0,0,0,0,0,221501,,,0
1,0,0,0,0,0,221505,,,0
1,0,0,0,0,0,221508,,,0
1,0,0,0,0,0,221511,,,0
1,0,0,0,0,0,221515,,,0
1,0,0,0,0,0,221518,,,0
1,0,0,0,0,0,221521,,,0
1,0,0,0,0,0,221525,,,0
1,0,0,0,0,0,221528,,,0
1,0,0,0,0,0,221531,,,0
1,0,0,0,0,0,221535,,,0
1,0,0,0,0,0,221538,,,0
1,0,0,0,0,0,221541,,,0
1,0,0,0,0,0,221545,,,0
1,0,0,0,0,0,221548,,,0
1,0,0,0,0,0,221551,,,0
1,0,0,0,0,0,221555,,,0
1,0,0,0,0,0,221558,,,0
1,0,0,0,0,0,221561,,,0
1,0,0,0,0,0,221565,,,0
1,0,0,0,0,0,221568,,,0
1,0,0,0,0,0,221571,,,0
1,0,0,0,0,0,221575,,,0
1,0,0,0,0,0,221578,,,0
1,0,0,0,0,0,221581,,,0
1,0,0,0,0,0,221585,,,0
1,0,0,0,0,0,221588,,,0
1,0,0,0,0,0,221591,,,0
1,0,0,0,0,0,221595,,,0
1,0,0,0,0,0,221598,,,0
1,0,0,0,0,0,221601,,,0
1,0,0,0,0,0,221605,,,0
1,0,0,0,0,0,221608,,,0
1,0,0,0,0,0,221611,,,0
1,0,0,0,0,0,221615,,,0
1,0,0,0,0,0,221618,,,0
1,0,0,0,0,0,221621,,,0
1,0,0,0,0,0,221625,,,0
1,0,0,0,0,0,221628,,,0
1,0,0,0,0,0,221631,,,0
1,0,0,0,0,0,221635,,,0
1,0,0,0,0,0,221638,,,0
1,0,0,0,0,0,221641,,,0
1,0,0,0,0,0,221645,,,0
1,0,0,0,0,0,221648,,,0
1,0,0,0,0,0,221651,,,0
1,0,0,0,0,0,221655,,,0
1,0,0,0,0,0,221658,,,0
1,0,0,0,0,0,221661,,,0
1,0,0,0,0,0,221665,,,0
1,0,0,0,0,0,221668,,,0
1,0,0,0,0,0,221671,,,0
1,0,0,0,0,0,221675,,,0
1,0,0,0,0,0,221678,,,0
1,0,0,0,0,0,221681,,,0
1,0,0,0,0,0,221685,,,0
1,0,0,0,0,0,221688,,,0
1,0,0,0,0,0,221691,,,0
1,0,0,0,0,0,221695,,,0
1,0,0,0,0,0,221698,,,0
1,0,0,0,0,0,221701,,,0
1,0,0,0,0,0,221705,,,0
1,0,0,0,0,0,221708,,,0
1,0,0,0,0,0,221711,,,0
1,0,0,0,0,0,221715,,,0
1,0,0,0,0,0,221718,,,0
1,0,0,0,0,0,221721,,,0
1,0,0,0,0,0,221725,,,0
1,0,0,0,0,0,221728,,,0
1,0,0,0,0,0,221731,,,0
1,0,0,0,0,0,221735,,,0
1,0,0,0,0,0,221738,,,0
1,0,0,0,0,0,221741,,,0
1,0,0,0,0,0,221745,,,0
1,0,0,0,0,0,221748,,,0
1,0,0,0,0,0,221751,,,0
1,0,0,0,0,0,221755,,,0
1,0,0,0,0,0,221758,,,0
1,0,0,0,0,0,221761,,,0
1,0,0,0,0,0,221765,,,0
1,0,0,0,0,0,221768,,,0
1,0,0,0,0,0,221771,,,0
1,0,0,0,0,0,221775,,,0
1,0,0,0,0,0,221778,,,0
1,0,0,0,0,0,221781,,,0
1,0,0,0,0,0,221785,,,0
1,0,0,0,0,0,221788,,,0
1,0,0,0,0,0,221791,,,0
1,0,0,0,0,0,221795,,,0
1,0,0,0,0,0,221798,,,0
1,0,0,0,0,0,221801,,,0
1,0,0,0,0,0,221805,,,0
1,0,0,0,0,0,221808,,,0
1,0,0,0,0,0,221811,,,0
1,0,0,0,0,0,221815,,,0
1,0,0,0,0,0,221818,,,0
1,0,0,0,0,0,221821,,,0
1,0,0,0,0,0,221825,,,0
1,0,0,0,0,0,221828,,,0
1,0,0,0,0,0,221831,,,0
1,0,0,0,0,0,221835,,,0
1,0,0,0,0,0,221838,,,0
1,0,0,0,0,0,221841,,,0
1,0,0,0,0,0,221845,,,0
1,0,0,0,0,0,221848,,,0
1,0,0,0,0,0,221851,,,0
1,0,0,0,0,0,221855,,,0
1,0,0,0,0,0,221858,,,0
1,0,0,0,0,0,221861,,,0
1,0,0,0,0,0,221865,,,0
1,0,0,0,0,0,221868,,,0
1,0,0,0,0,0,221871,,,0
1,0,0,0,0,0,221875,,,0
1,0,0,0,0,0,221878,,,0
1,0,0,0,0,0,221881,,,0
1,0,0,0,0,0,221885,,,0
1,0,0,0,0,0,221888,,,0
1,0,0,0,0,0,221891,,,0
1,0,0,0,0,0,221895,,,0
1,0,0,0,0,0,221898,,,0
1,0,0,0,0,0,221901,,,0
1,0,0,0,0,0,221905,,,0
1,0,0,0,0,0,221908,,,0
1,0,0,0,0,0,221911,,,0
1,0,0,0,0,0,221915,,,0
1,0,0,0,0,0,221918,,,0
1,0,0,0,0,0,221921,,,0
1,0,0,0,0,0,221925,,,0
1,0,0,0,0,0,221928,,,0
1,0,0,0,0,0,221931,,,0
1,0,0,0,0,0,221935,,,0
1,0,0,0,0,0,221938,,,0
1,0,0,0,0,0,221941,,,0
1,0,0,0,0,0,221945,,,0
1,0,0,0,0,0,221948,,,0
1,0,0,0,0,0,221951,,,0
1,0,0,0,0,0,221955,,,0
1,0,0,0,0,0,221958,,,0
1,0,0,0,0,0,221961,,,0
1,0,0,0,0,0,221965,,,0
1,0,0,0,0,0,221968,,,0
1,0,0,0,0,0,221971,,,0
1,0,0,0,0,0,221975,,,0
1,0,0,0,0,0,221978,,,0
1,0,0,0,0,0,221981,,,0
1,0,0,0,0,0,221985,,,0
1,0,0,0,0,0,221988,,,0
1,0,0,0,0,0,221991,,,0
1,0,0,0,0,0,221995,,,0
1,0,0,0,0,0,221998,,,0
1,0,0,0,0,0,222001,,,0
1,0,0,0,0,0,222005,,,0
1,0,0,0,0,0,222008,,,0
1,0,0,0,0,0,222011,,,0
1,0,0,0,0,0,222015,,,0
1,0,0,0,0,0,222018,,,0
1,0,0,0,0,0,222021,,,0
1,0,0,0,0,0,222025,,,0
1,0,0,0,0,0,222028,,,0
1,0,0,0,0,0,222031,,,0
1,0,0,0,0,0,222035,,,0
1,0,0,0,0,0,222038,,,0
1,0,0,0,0,0,222041,,,0
1,0,0,0,0,0,222045,,,0
1,0,0,0,0,0,222048,,,0
1,0,0,0,0,0,222051,,,0
1,0,0,0,0,0,222055,,,0
1,0,0,0,0,0,222058,,,0
1,0,0,0,0,0,222061,,,0
1,0,0,0,0,0,222065,,,0
1,0,0,0,0,0,222068,,,0
0,0,0,0,0,1,222071,,,0
0,0,0,0,0,0,222075,,,0
0,0,0,0,0,0,222078,,,0
0,0,0,0,0,0,222081,,,0
0,0,0,0,0,0,222085,,,0
0,0,0,0,0,0,222088,,,0
0,0,0,0,0,0,222091,,,0
0,0,0,0,0,0,222095,,,0
0,0,0,0,0,0,222098,,,0
0,0,0,0,0,0,222101,,,0
0,0,0,0,0,0,222105,,,0
0,0,0,0,0,0,222108,,,0
0,0,0,0,0,0,222111,,,0
0,0,0,0,0,0,222115,,,0
0,0,0,0,0,0,222118,,,0
0,0,0,0,0,0,222121,,,0
0,0,0,0,0,0,222125,,,0
0,0,0,0,0,0,222128,,,0
0,0,0,0,0,0,222131,,,0
0,0,0,0,0,0,222135,,,0
0,0,0,0,0,0,222138,,,0
0,0,0,0,0,0,222141,,,0
0,0,0,0,0,0,222145,,,0
0,0,0,0,0,0,222148,,,0
0,0,0,0,0,0,222151,,,0
0,0,0,0,0,0,222155,,,0
0,0,0,0,0,0,222158,,,0
0,0,0,0,0,0,222161,,,0
0,0,0,0,0,0,222165,,,0
0,0,0,0,0,0,222168,,,0
0,0,0,0,0,0,222171,,,0
0,0,0,0,0,0,222175,,,0
0,0,0,0,0,0,222178,,,0
0,0,0,0,0,0,222181,,,0
0,0,0,0,0,0,222185,,,0
0,0,0,0,0,0,222188,,,0
0,0,0,0,0,0,222191,,,0
0,0,0,0,0,0,222195,,,0
0,0,0,0,0,0,222198,,,0
0,0,0,0,0,0,222201,,,0
0,0,0,0,0,0,222205,,,0
0,0,0,0,0,0,222208,,,0
0,0,0,0,0,0,222211,,,0
0,0,0,0,0,0,222215,,,0
0,0,0,0,0,0,222218,,,0
0,0,0,0,0,0,222221,,,0
0,0,0,0,0,0,222225,,,0
0,0,0,0,0,0,222228,,,0
0,0,0,0,0,0,222231,,,0
0,0,0,0,0,0,222235,,,0
0,0,0,0,0,0,222238,,,0
0,0,0,0,0,0,222241,,,0
0,0,0,0,0,0,222245,,,0
0,0,0,0,0,0,222248,,,0
0,0,0,0,0,0,222251,,,0
0,0,0,0,0,0,222255,,,0
0,0,0,0,0,0,222258,,,0
0,0,0,0,0,0,222261,,,0
0,0,0,0,0,0,222265,,,0
0,0,0,0,0,0,222268,,,0
0,0,0,0,0,0,222271,,,0
0,0,0,0,0,0,222275,,,0
0,0,0,0,0,0,222278,,,0
0,0,0,0,0,0,222281,,,0
0,0,0,0,0,0,222285,,,0
0,0,0,0,0,0,222288,,,0
0,0,0,0,0,0,222291,,,0
0,0,0,0,0,0,222295,,,0
0,0,0,0,0,0,222298,,,0
0,0,0,0,0,0,222301,,,0
0,0,0,0,0,0,222305,,,0
0,0,0,0,0,0,222308,,,0
0,0,0,0,0,0,222311,,,0
0,0,0,0,0,0,222315,,,0
0,0,0,0,0,0,222318,,,0
0,0,0,0,0,0,222321,,,0
0,0,0,0,0,0,222325,,,0
0,0,0,0,0,0,222328,,,0
0,0,0,0,0,0,222331,,,0
0,0,0,0,0,0,222335,,,0
0,0,0,0,0,0,222338,,,0
0,0,0,0,0,0,222341,,,0
0,0,0,0,0,0,222345,,,0
0,0,0,0,0,0,222348,,,0
0,0,0,0,0,0,222351,,,0
0,0,0,0,0,0,222355,,,0
0,0,0,0,0,0,222358,,,0
0,0,0,0,0,0,222361,,,0
0,0,0,0,0,0,222365,,,0
0,0,0,0,0,0,222368,,,0
0,1,0,0,1,0,222371,,,0
0,1,0,0,0,0,222375,,,0
0,1,0,0,0,0,222378,,,0
0,1,0,0,0,0,222381,,,0
0,1,0,0,0,0,222385,,,0
0,1,0,0,0,0,222388,,,0
0,1,0,0,0,0,222391,,,0
0,1,0,0,0,0,222395,,,0
0,1,0,0,0,0,222398,,,0
0,1,0,0,0,0,222401,,,0
0,1,0,0,0,0,222405,,,0
0,1,0,0,0,0,222408,,,0
0,1,0,0,0,0,222411,,,0
0,1,0,0,0,0,222415,,,0
0,1,0,0,0,0,222418,,,0
0,1,0,0,0,0,222421,,,0
0,1,0,0,0,0,222425,,,0
0,1,0,0,0,0,222428,,,0
0,1,0,0,0,0,222431,,,0
0,1,0,0,0,0,222435,,,0
0,1,0,0,0,0,222438,,,0
0,1,0,0,0,0,222441,,,0
0,1,0,0,0,0,222445,,,0
0,1,0,0,0,0,222448,,,0
0,1,0,0,0,0,222451,,,0
0,1,0,0,0,0,222455,,,0
0,1,0,0,0,0,222458,,,0
0,1,0,0,0,0,222461,,,0
0,1,0,0,0,0,222465,,,0
0,1,0,0,0,0,222468,,,0
0,1,0,0,0,0,222471,,,0
0,1,0,0,0,0,222475,,,0
0,1,0,0,0,0,222478,,,0
0,1,0,0,0,0,222481,,,0
0,1,0,0,0,0,222485,,,0
0,1,0,0,0,0,222488,,,0
0,1,0,0,0,0,222491,,,0
0,1,0,0,0,0,222495,,,0
0,1,0,0,0,0,222498,,,0
0,1,0,0,0,0,222501,,,0
0,1,0,0,0,0,222505,,,0
0,1,0,0,0,0,222508,,,0
0,1,0,0,0,0,222511,,,0
0,1,0,0,0,0,222515,,,0
0,1,0,0,0,0,222518,,,0
0,1,0,0,0,0,222521,,,0
0,1,0,0,0,0,222525,,,0
0,1,0,0,0,0,222528,,,0
0,1,0,0,0,0,222531,,,0
0,1,0,0,0,0,222535,,,0
0,1,0,0,0,0,222538,,,0
0,1,0,0,0,0,222541,,,0
0,1,0,0,0,0,222545,,,0
0,1,0,0,0,0,222548,,,0
0,1,0,0,0,0,222551,,,0
0,1,0,0,0,0,222555,,,0
0,1,0,0,0,0,222558,,,0
0,1,0,0,0,0,222561,,,0
0,1,0,0,0,0,222565,,,0
0,1,0,0,0,0,222568,,,0
0,1,0,0,0,0,222571,,,0
0,1,0,0,0,0,222575,,,0
0,1,0,0,0,0,222578,,,0
0,1,0,0,0,0,222581,,,0
0,1,0,0,0,0,222585,,,0
0,1,0,0,0,0,222588,,,0
0,1,0,0,0,0,222591,,,0
0,1,0,0,0,0,222595,,,0
0,1,0,0,0,0,222598,,,0
0,1,0,0,0,0,222601,,,0
0,1,0,0,0,0,222605,,,0
0,1,0,0,0,0,222608,,,0
0,1,0,0,0,0,222611,,,0
0,1,0,0,0,0,222615,,,0
0,1,0,0,0,0,222618,,,0
0,1,0,0,0,0,222621,,,0
0,1,0,0,0,0,222625,,,0
0,1,0,0,0,0,222628,,,0
0,1,0,0,0,0,222631,,,0
0,1,0,0,0,0,222635,,,0
0,1,0,0,0,0,222638,,,0
0,1,0,0,0,0,222641,,,0
0,1,0,0,0,0,222645,,,0
0,1,0,0,0,0,222648,,,0
0,1,0,0,0,0,222651,,,0
0,1,0,0,0,0,222655,,,0
0,1,0,0,0,0,222658,,,0
0,1,0,0,0,0,222661,,,0
0,1,0,0,0,0,222665,,,0
0,1,0,0,0,0,222668,,,0
0,1,0,0,0,0,222671,,,0
0,1,0,0,0,0,222675,,,0
0,1,0,0,0,0,222678,,,0
0,1,0,0,0,0,222681,,,0
0,1,0,0,0,0,222685,,,0
0,1,0,0,0,0,222688,,,0
0,1,0,0,0,0,222691,,,0
0,1,0,0,0,0,222695,,,0
0,1,0,0,0,0,222698,,,0
0,1,0,0,0,0,222701,,,0
0,1,0,0,0,0,222705,,,0
0,1,0,0,0,0,222708,,,0
0,1,0,0,0,0,222711,,,0
0,1,0,0,0,0,222715,,,0
0,1,0,0,0,0,222718,,,0
0,1,0,0,0,0,222721,,,0
0,1,0,0,0,0,222725,,,0
0,1,0,0,0,0,222728,,,0
0,1,0,0,0,0,222731,,,0
0,1,0,0,0,0,222735,,,0
0,1,0,0,0,0,222738,,,0
0,1,0,0,0,0,222741,,,0
0,1,0,0,0,0,222745,,,0
0,1,0,0,0,0,222748,,,0
0,1,0,0,0,0,222751,,,0
0,1,0,0,0,0,222755,,,0
0,1,0,0,0,0,222758,,,0
0,1,0,0,0,0,222761,,,0
0,1,0,0,0,0,222765,,,0
0,1,0,0,0,0,222768,,,0
0,1,0,0,0,0,222771,,,0
0,1,0,0,0,0,222775,,,0
0,1,0,0,0,0,222778,,,0
0,1,0,0,0,0,222781,,,0
0,1,0,0,0,0,222785,,,0
0,1,0,0,0,0,222788,,,0
0,1,0,0,0,0,222791,,,0
0,1,0,0,0,0,222795,,,0
0,1,0,0,0,0,222798,,,0
0,1,0,0,0,0,222801,,,0
0,1,0,0,0,0,222805,,,0
0,1,0,0,0,0,222808,,,0
0,1,0,0,0,0,222811,,,0
0,1,0,0,0,0,222815,,,0
0,1,0,0,0,0,222818,,,0
